Sales Report for Hopin Express
Report for 3 Months Commencing Wednesday 1st October 2025

All Wholesalers,1414 Products Sold for Wholesaler
Alcohol,196 Products Sold in Category
Alcohol Beer,38 Products Sold in Sub Category
Barcode,Issue Number,Description,Tax,Price,Qty Sold,Sales,VAT,Cost Value,Gr Profit,GM
="5099286009505",,"Vimto Candy Spray 25Ml",20.00%,1.49,4,5.96,0.99,2.27,2.70,54.4%
="42181811",,"Wrig Extra Blueberry Gum",20.00%,0.65,2,1.30,0.22,0.73,0.35,32.4%
="42102120",,"Wrigley Airwave Cherry",20.00%,0.65,1,0.65,0.11,0.37,0.18,32.4%
="42211464",,"Wrigley Ex Ice Peppermt ",20.00%,0.65,6,3.90,0.65,2.20,1.05,32.4%
="42211488",,"Wrigley Ex Ice Spearmnt ",20.00%,0.65,4,2.60,0.43,1.47,0.70,32.4%
="42124276",,"Wrigley Ex Watermelon",20.00%,0.65,9,5.85,0.97,3.30,1.58,32.4%
="42247340",,"Wrigley Ext Bub/Mint C/G",20.00%,0.65,17,11.05,1.84,6.23,2.98,32.4%
="50173686",,"Wrigley Extra Sp/Mint Cg",20.00%,0.65,17,11.05,1.84,6.23,2.98,32.4%
="50173167",,"Wrigleys Airwaves A",20.00%,0.65,18,11.70,1.95,6.59,3.16,32.4%
="40099361",,"Wrigleys Ex P/Mint C/Gm ",20.00%,0.65,23,14.95,2.49,8.43,4.03,32.4%
Sub Category Totals for Confectionery Sug,,,,,470,459.81,54.05,262.36,143.41,35.3%

Confectionery Sug PM,59 Products Sold in Sub Category
Barcode,Issue Number,Description,Tax,Price,Qty Sold,Sales,VAT,Cost Value,Gr Profit,GM
="8690146085133",,"Bebeto Spaghetti Blue Raspberr",20.00%,0.50,8,4.00,0.67,2.00,1.34,40.1%
="5033747031308",,"Buzz Fizzy Dummies 100G Pm Â�",20.00%,1.00,1,1.00,0.17,0.00,0.00,0.0%
="7622202209918",,"Cadbury Choc Eclair 1.35",20.00%,1.35,5,6.62,1.10,3.95,1.57,28.5%
="4009900550802",,"Extra St/Berry S/F 2.50",20.00%,2.50,3,7.45,1.24,4.65,1.56,25.2%
="8723400797838",,"F/Tella J/Chews Veg 1.25",20.00%,1.25,2,2.50,0.42,1.50,0.58,28.1%
="8410525261046",,"Fini Cinema Mix 1.25",20.00%,1.25,1,0.95,0.16,0.67,0.13,15.9%
="8410525261152",,"Fini Jol Jambo Doyp 1.25",20.00%,1.25,4,5.00,0.83,2.63,1.54,36.9%
="8410525261145",,"Fini Liq Won Mix 1.25",20.00%,1.25,6,7.50,1.25,4.11,2.14,34.2%
="8410525261060",,"Fini Sour Wmelon 1.25",20.00%,1.25,7,8.75,1.46,5.11,2.18,29.9%
="5059630001777",,"Go Local Fruit Past 1",20.00%,1.00,3,3.00,0.50,1.58,0.92,36.9%
="5059630005881",,"Go Local Jungle Mix 1",20.00%,1.00,1,1.00,0.17,0.17,0.67,80.1%
="5059630001746",,"Go Local Pear Drops 1",20.00%,1.00,1,1.00,0.17,0.54,0.29,35.3%
="5012035999902",,"Ha J/Beans 1.25 10% Fre",20.00%,1.25,7,8.75,1.46,5.13,2.16,29.7%
="5012035972646",,"Har Bal Bites 1.25 10%",20.00%,1.25,7,8.75,1.46,4.94,2.36,32.3%
="5410358000549",,"Har Chamall 1.25 10% Fr",20.00%,1.25,4,5.00,0.83,2.74,1.43,34.3%
="5012035971915",,"Har Giant Strawb 1.25",20.00%,1.25,6,7.25,1.21,4.39,1.65,27.3%
="5012035986599",,"Har Happy Cola Zin 1.25",20.00%,1.25,1,1.25,0.21,0.73,0.31,29.7%
="5012035971939",,"Haribo Gold Bears 1.25",20.00%,1.25,2,2.50,0.42,1.47,0.62,29.7%
="5012035971984",,"Haribo Jelly Babies 1.25",20.00%,1.25,8,9.75,1.62,5.86,2.27,27.9%
="5012035972202",,"Haribo Sour Sparks 1.25",20.00%,1.25,2,2.50,0.42,1.47,0.62,29.7%
="5012035972035",,"Haribo Starmix 1.25",20.00%,1.25,8,8.60,1.43,5.86,1.31,18.2%
="5012035972066",,"Haribo Supermix 1.25",20.00%,1.25,9,10.90,1.82,6.23,2.85,31.4%
="5012035972226",,"Haribo Twin Snakes 1.25",20.00%,1.25,7,8.75,1.46,5.13,2.16,29.7%
="5012035999773",,"Mao Stripe Sum/Ber 1.25",20.00%,1.25,3,3.75,0.62,1.88,1.24,39.7%
="5012035999971",,"Maoam Stripes  1.25 15%",20.00%,1.25,7,8.75,1.46,5.10,2.20,30.1%
="1230000131742",,"Nerds Gum Clst Berr 2.50",20.00%,2.50,4,9.50,1.58,5.00,2.92,36.9%
="1230000131735",,"Nerds Gummy Cluster Fruit Pm",20.00%,2.50,3,6.50,1.08,3.74,1.68,31.0%
="8445290622686",,"Nest Mix Pouch Vn 1.25",20.00%,1.25,7,8.75,1.46,4.93,2.36,32.3%
="96207826",,"Polo S/F Tube 60P",20.00%,0.60,2,1.20,0.20,0.64,0.36,35.7%
="96207819",,"Polo Tube Pm 60P",20.00%,0.60,4,2.40,0.40,1.37,0.63,31.3%
="8445290622662",,"R/T Fr Gum Pch Vgn 1.25",20.00%,1.25,2,2.50,0.42,1.36,0.73,34.8%
="8445290622624",,"R/T Frt Past Pou V 1.25",20.00%,1.25,2,2.50,0.42,1.48,0.61,29.1%
="8445291194595",,"R/Tree F/Past Vegan 60P",20.00%,0.60,4,2.40,0.40,1.36,0.64,32.2%
="8593893786394",,"Randoms Sharing 1.25",20.00%,1.25,5,6.25,1.04,3.69,1.51,29.1%
="5010478900998",,"Rfrsh Orig Chew Bar 20P",20.00%,0.20,15,3.00,0.50,1.32,1.18,47.2%
="4009900552806",,"Skittles Citrs Swt Bg 1",20.00%,1.00,1,1.00,0.17,0.61,0.23,27.2%
="4009900580229",,"Skittles Desserts Swt 1",20.00%,1.00,1,1.00,0.17,0.61,0.23,27.1%
="4009900580298",,"Skittles Fruit Ch Pm1.00",20.00%,1.00,1,1.00,0.17,0.61,0.23,27.1%
="4009900580014",,"Skittles Fruit Swts B 1",20.00%,1.00,5,5.00,0.83,2.82,1.35,32.4%
="4009900580038",,"Skittles Sour Swt Pm1.00",20.00%,1.00,4,4.00,0.67,2.32,1.01,30.4%
="4009900580076",,"Skittles Trop Swt T/B 1",20.00%,1.00,2,2.00,0.33,1.11,0.56,33.7%
="4009900580052",,"Skittles Wildberr Pm1.00",20.00%,1.00,1,1.00,0.17,0.61,0.23,27.2%
="7622202209871",,"Sour Patch Kids 1.50",20.00%,1.50,4,6.00,1.00,3.80,1.20,24.1%
="7622202289989",,"Spk Blue R/Berry 1.50",20.00%,1.50,6,9.00,1.50,5.69,1.81,24.1%
="7622202236877",,"Spk Strawberry 1.50",20.00%,1.50,3,4.50,0.75,2.85,0.90,24.1%
="5010478702417",,"Squ Tropical Pmp 1.15",20.00%,1.15,4,4.60,0.77,2.21,1.63,42.5%
="5010478250451",,"Squas D/S Sou Ch&Ap 1.15",20.00%,1.15,1,1.15,0.19,0.63,0.33,34.0%
="5010478230415",,"Squashies D/S B/Gum 1.15",20.00%,1.15,4,4.60,0.77,2.29,1.54,40.3%
="5010478210882",,"Squashies Original 1.15",20.00%,1.15,4,4.60,0.77,2.35,1.49,38.8%
="4009900580151",,"Starburst Fave Red T/B1",20.00%,1.00,4,4.00,0.67,2.43,0.90,27.1%
="4009900580281",,"Starburst Minis T/Bag 1",20.00%,1.00,7,7.00,1.17,4.14,1.69,29.0%
="5010478938816",,"Swizz Rfrsr Bar Strw 20P",20.00%,0.20,14,2.80,0.47,1.26,1.07,45.8%
="7622202211942",,"Trebor S/Mint S/Mint 69P",20.00%,0.69,10,6.90,1.15,3.91,1.84,32.0%
="7622202210303",,"Trebor S/Mints Ppmnt 69P",20.00%,0.69,3,2.07,0.34,1.14,0.59,34.0%
="7622202210167",,"Trebor Xstrong Ppmnt 69P",20.00%,0.69,9,6.21,1.03,3.62,1.55,30.0%
="4014400935134",,"Werth B/Candies Pm1.25",20.00%,1.25,3,3.75,0.62,2.33,0.79,25.4%
="4014400935158",,"Werth Crea Toffees 1.25",20.00%,1.25,1,1.25,0.21,0.79,0.25,24.1%
="4014400935141",,"Werth Crm/Filling Pm1.25",20.00%,1.25,1,1.25,0.21,0.79,0.25,24.1%
="4009900550833",,"Wrig Ex P/Mint Gum 2.50",20.00%,2.50,4,10.00,1.67,6.19,2.14,25.7%
Sub Category Totals for Confectionery Sug PM,,,,,258,274.95,45.82,157.79,70.50,31.1%

Category Totals for Confectionery,,,,,1423,1327.40,195.51,772.10,343.73,31.8%


Drinks,218 Products Sold in Category
Drinks,47 Products Sold in Sub Category
Barcode,Issue Number,Description,Tax,Price,Qty Sold,Sales,VAT,Cost Value,Gr Profit,GM
="07853001",,"7Up Cherry Can 355Ml",20.00%,1.29,1,1.29,0.21,0.71,0.37,34.1%
="0078000037975",,"7Up Tropical Can 355Ml",20.00%,1.29,1,1.29,0.21,0.71,0.37,34.1%
="5449000227409",,"Appletiser Can",20.00%,1.20,4,4.80,0.80,2.37,1.64,40.9%
="54492790",,"Coca Cola Cherry",20.00%,2.05,1,2.05,0.34,1.18,0.53,30.8%
="07895308",,"Dr Pepper Cherry Can 330Ml",20.00%,1.29,6,7.74,1.29,4.25,2.20,34.1%
="0078000033489",,"Dr Pepper Cream Soda Can 355Ml",20.00%,1.29,4,5.16,0.86,2.83,1.47,34.1%
="0078000037692",,"Dr Pepper Strawberries & Cream",20.00%,1.29,3,3.87,0.65,2.13,1.10,34.1%
="0078000023435",,"Dr Pepper Vanilla Float Can 35",20.00%,1.29,6,7.74,1.29,4.25,2.20,34.1%
="3068320014067",,"Evian Sportscap",20.00%,1.49,11,16.39,2.73,7.97,5.69,41.7%
="3068320055008",,"Evian Water",20.00%,0.99-1.19,26,27.54,4.59,9.61,13.34,58.1%
="3068320084602",,"Evian Water",20.00%,1.85,17,31.45,5.24,14.64,11.57,44.1%
="0049000067729",,"Fanta Berry Can 355Ml",20.00%,1.29,4,5.16,0.86,2.83,1.47,34.1%
="0049000014242",,"Fanta Grape Can 355Ml",20.00%,1.29,1,1.20,0.20,0.71,0.29,29.2%
="0049000033939",,"Fanta Peach Can 355Ml",20.00%,1.29,3,3.87,0.65,2.13,1.10,34.1%
="0049000014273",,"Fanta Pineapple Can 355Ml",20.00%,1.29,4,5.16,0.86,2.83,1.47,34.1%
="0049000014266",,"Fanta Strawberry Can 355Ml",20.00%,1.29,1,1.29,0.21,0.71,0.37,34.1%
="8902579001360",,"Frooti Mango Drink Carton 125M",20.00%,0.49,2,0.98,0.16,0.60,0.22,26.6%
="5449000034335",,"Glaceau Smartwater",20.00%,0.89,11,9.79,1.63,4.99,3.17,38.8%
="5010459005292",,"H/L Spring Still Sprtcap",20.00%,0.79,22,17.38,2.90,6.68,7.80,53.9%
="5010459015178",,"H/Spring Sparkle",20.00%,1.25,4,5.00,0.83,2.81,1.35,32.5%
="5010459005025",,"H/Spring Still",20.00%,0.99,92,90.41,15.07,43.37,31.97,42.4%
="8906077361674",,"Jaimin Hara Hara Mint Pani Pet",0.00%,2.29,1,2.29,0.00,2.04,0.25,11.0%
="8906100881643",,"Kashmira Jeera Masala Soda Can",20.00%,0.89,5,4.45,0.74,2.81,0.90,24.2%
="8901764052910",,"Limca Pet 250Ml",20.00%,0.79,9,7.11,1.19,4.50,1.43,24.1%
="8901764175015",,"Maaza Refresh Mango Carton 125",20.00%,0.49,4,1.96,0.33,1.10,0.53,32.7%
="8850389103166",,"Mogu Mogu Mango",20.00%,1.39-1.49,5,7.05,1.18,3.30,2.58,43.9%
="8850389111352",,"Mogu Mogu Melon",20.00%,1.39-1.49,4,5.66,0.94,2.64,2.08,44.0%
="8850389120088",,"Mogu Mogu Zero Summer Be",20.00%,1.20-1.29,4,4.98,0.83,2.35,1.80,43.4%
="8850389119693",,"Mogu Zero Straw & Cream",20.00%,1.20-1.29,5,6.18,1.03,2.93,2.22,43.1%
="5060517885137",,"Monster Mango Loco",20.00%,1.75,31,54.25,9.04,35.00,10.20,22.6%
="5060166690007",,"Monster Original",20.00%,1.75-1.95,69,121.15,20.19,74.82,26.14,25.9%
="5056784900338",,"Monster Pipline Pun 1.75",20.00%,1.75,35,61.25,10.21,30.65,20.39,39.9%
="5060335635174",,"Monster Ultra White",20.00%,1.75-2.09,19,35.01,5.83,20.41,8.77,30.0%
="4062139017416",,"Pepsi Regular Can",20.00%,0.90,3,2.70,0.45,0.97,1.27,56.7%
="54492653",,"Powerade Berry&Tropical",20.00%,1.80,2,3.60,0.60,1.81,1.19,39.5%
="5010102341449",,"Tango S/F Mango",20.00%,0.99,1,0.99,0.17,0.42,0.40,48.5%
="8901764042911",,"Thums Up Cola Pet 250Ml",20.00%,0.89,10,8.01,1.33,5.35,1.32,19.8%
="0898999000503",,"Vita Coco Coconut Water Carton",0.00%,2.25,4,9.00,0.00,6.63,2.37,26.3%
="3057640535123",,"Vol T/O/F Mang/Pass S/F",20.00%,1.89,3,5.67,0.94,2.31,2.41,51.1%
="3057640373428",,"Volvic T.O.F Lemon&Lime",20.00%,1.89,2,3.78,0.63,1.90,1.25,39.8%
="3057640406423",,"Volvic T/O/F S/C Lem/Lme",20.00%,1.89,4,7.56,1.26,3.90,2.40,38.1%
="3057640406843",,"Volvic T/O/F S/C Strawb",20.00%,1.89,1,1.89,0.32,0.71,0.86,54.6%
="3057640510533",,"Volvic T/O/F Strawb S/F",20.00%,1.89,3,5.67,0.94,2.92,1.80,38.1%
="3057640535468",,"Volvic Tof Man/Pass S/F",20.00%,1.89,1,1.89,0.32,0.95,0.63,39.8%
="3057640100178",,"Volvic Water",20.00%,1.59,18,27.15,4.53,11.36,11.26,49.8%
="3057640100673",,"Volvic Water 50Cl",20.00%,0.99-1.05,7,7.24,1.21,2.05,3.99,66.1%
="3057640136993",,"Volvic Water Sportscap",20.00%,1.65,12,19.80,3.30,8.19,8.31,50.4%
Sub Category Totals for Drinks,,,,,486,665.85,109.09,350.35,206.41,37.1%

Drinks PM,171 Products Sold in Sub Category
Barcode,Issue Number,Description,Tax,Price,Qty Sold,Sales,VAT,Cost Value,Gr Profit,GM
="4062139018208",,"7Up Reg 75P",20.00%,0.75,5,3.75,0.62,1.80,1.32,42.3%
="4062139018178",,"7Up Regular 1.30",20.00%,1.30,6,7.61,1.27,4.45,1.90,29.9%
="4062139018239",,"7Up Regular 1.99",20.00%,1.99,1,1.99,0.33,1.15,0.51,30.8%
="4062139015641",,"7Up Zero 1.30",20.00%,1.30,6,7.80,1.30,4.45,2.05,31.6%
="5000382124382",,"Barr Cherry 69P",20.00%,0.69,3,2.07,0.34,1.04,0.68,39.4%
="5000382124245",,"Barr Cola 69P",20.00%,0.69,1,0.69,0.12,0.34,0.24,41.4%
="5000382114987",,"Barr Cream Soda  1.19",20.00%,1.19,3,3.57,0.59,1.98,1.00,33.5%
="5000382124443",,"Barr Cream Soda Pm 1",20.00%,1.00,8,8.00,1.33,4.43,2.24,33.6%
="5000382121831",,"Barr Irn Bru Pm 1.69",20.00%,1.69,3,5.07,0.84,3.30,0.93,22.0%
="5000382123880",,"Barr Irn Bru Pm 79P",20.00%,0.79,2,1.58,0.26,0.84,0.48,36.1%
="5000382124283",,"Barr Lemon 69P",20.00%,0.69,2,1.32,0.22,0.71,0.39,35.7%
="5000382114765",,"Barr Lemonade  1.19",20.00%,1.19,4,4.76,0.79,2.79,1.17,29.6%
="5000382124481",,"Barr Lemonade Pm 1",20.00%,1.00,4,4.00,0.67,2.30,1.04,31.1%
="5000382124344",,"Barr Shandy 69P",20.00%,0.69,4,2.76,0.46,1.42,0.89,38.5%
="5056079901132",,"Boost Cans 75P",20.00%,0.75,6,4.50,0.75,2.11,1.64,43.7%
="5056079901187",,"Boost Red Berry Cans 75P",20.00%,0.75,4,3.00,0.50,1.36,1.14,45.7%
="5056079901170",,"Boost Sour Cherry 75P",20.00%,0.75,3,2.25,0.38,1.04,0.84,44.7%
